Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_MRP2
2,15.2,0,0.03366718,9,109.6912,7,2002,1,1,1,1419.4856,1
1,11.5,0,0.173867958,6,128.8652,7,2002,1,1,1,1291.652,1
2,10.1,0,0.054585372,8,196.5084,1,1987,0,2,1,595.2252,2
1,13.1,0,0.020913071,4,120.1782,7,2002,1,1,1,2026.0294,1
2,12.0,0,0.104230135,8,259.5278,8,1997,2,0,1,2603.278,3
1,19.0,0,0.111923422,5,106.5622,8,1997,2,0,1,2117.244,1
0,19.7,0,0.024756031,14,83.8592,3,2009,1,2,2,247.6776,1
1,12.6,1,0.135375727,6,256.133,4,1985,2,0,0,256.333,3
2,18.6,0,0.012679226,9,120.9414,7,2002,1,1,1,2680.5108,1
1,11.5,0,0.173483253,6,129.0652,6,2004,2,1,1,3487.4604,1
1,16.75,0,0.045138797,13,187.9556,7,2002,1,1,1,2816.334,2
1,18.85,0,0.04282359,3,254.433,3,2009,1,2,2,2050.664,3
0,6.135,0,0.115010655,14,161.5236,6,2004,2,1,1,1288.9888,2
1,20.7,0,0.169776346,3,184.4266,6,2004,2,1,1,3688.532,2
0,17.6,0,0.041608488,14,165.4526,6,2004,2,1,1,1644.526,2
2,16.0,0,0.072608647,9,228.3668,1,1987,0,2,1,5298.4364,3
2,8.92,0,0.130191993,9,176.837,7,2002,1,1,1,2117.244,2
2,17.75,0,0.111931193,11,108.8912,2,2007,1,1,1,327.5736,1
1,15.6,0,0.116913245,5,78.167,8,1997,2,0,1,1837.608,1
0,12.6,1,0.13511877,14,232.9958,4,1985,2,0,0,934.7832,3
1,17.75,1,0.063416566,0,154.6656,0,1998,2,2,0,308.9312,2
0,5.73,0,0.075943184,14,85.5882,0,1998,2,2,0,171.7764,1
0,5.73,0,0.05190652,14,188.1898,7,2002,1,1,1,1496.7184,2
1,9.3,0,0.175060504,13,106.7964,3,2009,1,2,2,525.982,1
2,20.2,0,0.099893424,9,187.6898,6,2004,2,1,1,3928.8858,2
1,12.6,0,0.178923163,6,55.7298,4,1985,2,0,0,161.7894,0
1,21.35,0,0.068765205,3,260.4278,1,1987,0,2,1,3644.5892,3
1,20.2,1,0.096906831,10,175.5028,3,2009,1,2,2,6729.9064,2
2,6.57,0,0.096862255,9,193.982,6,2004,2,1,1,2316.984,2
1,19.35,1,0.062528426,0,166.9184,8,1997,2,0,1,3302.368,2
2,8.6,0,0.032621545,8,143.2154,8,1997,2,0,1,2127.231,2
2,8.51,0,0.05190268,9,142.247,1,1987,0,2,1,2862.94,2
1,12.6,1,0.170246782,6,141.5838,5,1985,1,2,3,3231.1274,2
1,7.5,0,0.054610829,5,237.1906,0,1998,2,2,0,237.6906,3
1,14.3,0,0.127517605,5,86.0224,6,2004,2,1,1,1022.6688,1
0,15.0,0,0.064271703,7,45.506,7,2002,1,1,1,466.06,0
1,14.3,0,0.13030659,0,75.7328,1,1987,0,2,1,617.8624,1
0,10.195,0,0.187841082,7,112.486,0,1998,2,2,0,113.186,1
1,6.825,1,0.046625941,3,154.9998,6,2004,2,1,1,3075.996,2
1,12.65,0,0.035410748,0,231.401,8,1997,2,0,1,2067.309,3
2,11.15,0,0.032250092,8,164.0526,6,2004,2,1,1,4769.1254,2
0,19.1,0,0.045378573,4,42.4138,9,1999,1,0,1,243.6828,0
1,18.85,0,0.0926587,0,131.4284,0,1998,2,2,0,263.6568,1
0,19.6,0,0.024222321,4,45.5718,6,2004,2,1,1,945.436,0
1,15.1,0,0.055518167,6,217.3166,2,2007,1,1,1,1306.2996,3
1,12.6,0,0.031946638,3,51.6008,5,1985,1,2,3,1821.6288,0
1,6.425,0,0.093983518,6,175.5712,2,2007,1,1,1,1230.3984,2
2,8.88,0,0.098822387,9,209.627,7,2002,1,1,1,1887.543,3
1,12.3,0,0.009410528,0,73.738,8,1997,2,0,1,1318.284,1
1,12.85,0,0.169139066,5,46.406,3,2009,1,2,2,186.424,0
1,11.35,1,0.043122189,6,197.9742,1,1987,0,2,1,995.371,2
0,12.6,0,0.035769657,14,40.9138,5,1985,1,2,3,1380.8692,0
1,19.0,1,0.10361083,6,228.372,9,1999,1,0,1,905.488,3
1,10.195,1,0.044974051,6,115.5808,6,2004,2,1,1,1874.8928,1
2,8.27,0,0.018920019,8,238.088,2,2007,1,1,1,6231.888,3
1,14.85,1,0.054142088,0,124.1072,2,2007,1,1,1,1837.608,1
1,18.0,0,0.124645538,5,117.2124,9,1999,1,0,1,2133.2232,1
1,7.1,0,0.110459828,6,172.108,3,2009,1,2,2,2250.404,2
1,8.355,0,0.013957308,0,94.0462,7,2002,1,1,1,1480.7392,1
1,9.8,1,0.056386541,1,84.6908,8,1997,2,0,1,503.3448,1
1,18.2,1,0.012273747,6,60.0904,2,2007,1,1,1,1113.2176,0
1,12.6,1,0.090473389,5,229.7984,5,1985,1,2,3,6024.1584,3
2,14.65,0,0.083359391,9,161.9552,8,1997,2,0,1,4711.2008,2
1,12.6,0,0.112161697,3,154.4682,4,1985,2,0,0,152.4682,2
1,9.695,1,0.128805815,0,224.0404,3,2009,1,2,2,5851.0504,3
2,12.6,0,0.090596378,11,106.6938,5,1985,1,2,3,2251.0698,1
1,13.85,1,0.056637129,2,233.83,2,2007,1,1,1,2796.36,3
1,7.75,1,0.083059634,5,35.7558,9,1999,1,0,1,611.2044,0
1,11.8,1,0.014115626,5,178.5344,7,2002,1,1,1,3390.2536,2
2,12.3,0,0.076866235,9,247.146,3,2009,1,2,2,492.692,3
1,16.0,1,0.099188598,5,88.9856,1,1987,0,2,1,1669.8264,1
2,11.5,0,0.021010687,8,131.3942,9,1999,1,0,1,927.4594,1
1,12.6,1,0.057143515,10,151.8366,5,1985,1,2,3,6196.6006,2
1,7.36,0,0.052607932,5,56.3588,2,2007,1,1,1,744.3644,0
1,7.64,1,0.070645636,13,91.212,1,1987,0,2,1,466.06,1
1,17.75,0,0.014568036,6,158.1262,1,1987,0,2,1,4137.2812,2
1,17.75,0,0.073524776,12,34.8216,9,1999,1,0,1,207.7296,0
2,7.27,0,0.046559448,8,100.5384,8,1997,2,0,1,2463.46,1
1,20.2,1,0.039247736,2,157.663,8,1997,2,0,1,1095.241,2
1,16.0,0,0.040945898,13,143.1496,8,1997,2,0,1,2258.3936,2
1,9.5,0,0.031331581,6,111.1228,9,1999,1,0,1,663.1368,1
1,19.1,0,0.096929994,6,233.8958,7,2002,1,1,1,2103.2622,3
1,15.0,1,0.026840766,0,219.8456,8,1997,2,0,1,4863.0032,3
1,19.75,0,0.041429246,6,117.2466,9,1999,1,0,1,2239.0854,1
1,11.8,1,0.025978802,10,102.5674,7,2002,1,1,1,1629.8784,1
1,12.6,1,0.066006824,4,126.2704,4,1985,2,0,0,250.3408,1
0,19.1,0,0.045492697,4,40.3138,3,2009,1,2,2,527.9794,0
1,13.6,1,0.043618827,6,156.7946,1,1987,0,2,1,2840.3028,2
1,5.34,1,0.005963881,13,99.5358,8,1997,2,0,1,1407.5012,1
1,18.2,0,0.08982696,6,197.111,1,1987,0,2,1,589.233,2
2,12.15,0,0.079431643,8,38.6506,8,1997,2,0,1,796.9626,0
2,14.35,0,0.017135155,8,109.8228,2,2007,1,1,1,1657.842,1
1,17.35,0,0.056005781,0,99.2016,9,1999,1,0,1,1518.024,1
1,10.695,1,0.145253944,13,156.8972,0,1998,2,2,0,467.3916,2
1,7.22,1,0.0383808,0,62.351,9,1999,1,0,1,885.514,0
1,19.1,0,0.03856376,6,209.2586,8,1997,2,0,1,3165.879,3
0,8.26,1,0.032625074,14,124.673,2,2007,1,1,1,1847.595,1
0,12.6,1,0.069909188,14,163.2868,4,1985,2,0,0,491.3604,2
1,14.0,1,0.037491314,5,164.2526,1,1987,0,2,1,1808.9786,2
1,6.615,1,0.09234651,3,251.8408,3,2009,1,2,2,4506.1344,3
0,14.15,0,0.183879453,14,82.9276,7,2002,1,1,1,1705.7796,1
1,11.8,1,0.107274301,4,221.1772,7,2002,1,1,1,3113.2808,3
1,12.6,1,0.047570401,5,125.7362,5,1985,1,2,3,3020.0688,1
1,19.2,0,0.100640587,5,112.6886,2,2007,1,1,1,1779.0176,1
1,18.85,0,0.036111038,10,58.1562,7,2002,1,1,1,1185.124,0
1,17.0,1,0.140090284,3,265.1884,3,2009,1,2,2,6359.7216,3
1,12.5,0,0.031225303,6,102.899,2,2007,1,1,1,2167.179,1
1,12.6,0,0.086752988,4,98.141,5,1985,1,2,3,1737.738,1
1,8.6,1,0.040369315,3,189.753,3,2009,1,2,2,2846.295,2
0,9.3,0,0.043777415,7,192.9846,6,2004,2,1,1,6114.7072,2
2,7.27,0,0.046631836,8,98.4384,9,1999,1,0,1,1576.6144,1
1,11.8,1,0.076839735,13,34.9558,9,1999,1,0,1,373.5138,0
1,12.6,0,0.099478451,13,194.4452,5,1985,1,2,3,4697.8848,2
1,20.0,0,0.034369528,0,43.7086,8,1997,2,0,1,892.172,0
2,18.75,0,0.01035692,9,208.3954,1,1987,0,2,1,2709.1402,3
1,9.5,1,0.104488444,3,77.896,6,2004,2,1,1,1997.4,1
1,12.6,0,0.028456456,6,43.5454,5,1985,1,2,3,755.0172,0
2,10.5,0,0.027271252,9,171.6106,6,2004,2,1,1,2566.659,2
1,20.5,0,0.036346224,5,72.9696,6,2004,2,1,1,596.5568,1
1,12.3,1,0.064984487,15,92.5804,2,2007,1,1,1,2297.01,1
1,13.1,1,0.044372393,6,180.3318,3,2009,1,2,2,2886.9088,2
2,11.395,0,0.009934335,8,47.2034,2,2007,1,1,1,340.2238,0
2,8.93,0,0.013253936,9,56.4614,2,2007,1,1,1,828.921,0
1,18.2,0,0.089884775,6,195.111,6,2004,2,1,1,3731.809,2
1,19.7,0,0.053178425,6,55.993,1,1987,0,2,1,905.488,0
1,14.1,0,0.089660816,3,140.0496,6,2004,2,1,1,1411.496,2
2,7.67,0,0.185889129,9,35.4216,2,2007,1,1,1,173.108,0
1,14.15,1,0.024503972,6,195.111,3,2009,1,2,2,982.055,2
1,11.6,1,0.143990173,4,239.6222,6,2004,2,1,1,2390.222,3
1,18.85,0,0.042891098,3,257.633,2,2007,1,1,1,5382.993,3
1,15.6,1,0.046023105,13,169.2132,2,2007,1,1,1,2536.698,2
0,6.385,0,0.084179812,7,109.0596,3,2009,1,2,2,1941.4728,1
1,16.1,1,0.025050746,6,97.141,3,2009,1,2,2,1448.115,1
1,9.0,0,0.065515067,13,178.137,3,2009,1,2,2,1058.622,2
1,12.6,1,0.080695806,13,51.3008,5,1985,1,2,3,759.012,0
2,6.635,0,0.027222517,9,174.0396,2,2007,1,1,1,2093.2752,2
2,12.6,0,0.054366282,8,199.6084,5,1985,1,2,3,7142.7024,2
0,20.75,0,0.021232318,14,151.1024,1,1987,0,2,1,2428.8384,2
1,6.63,1,0.104183308,0,166.15,9,1999,1,0,1,3828.35,2
2,8.42,0,0.070856383,9,217.4192,3,2009,1,2,2,431.4384,3
1,5.15,1,0.061272194,10,125.6388,9,1999,1,0,1,1733.7432,1
0,12.6,1,0.019107027,14,48.4692,5,1985,1,2,3,1034.6532,0
1,15.1,0,0.052329172,10,243.1512,6,2004,2,1,1,4604.6728,3
1,15.35,1,0.055103174,10,149.7734,6,2004,2,1,1,2820.9946,2
2,12.6,0,0.015397129,9,194.911,4,1985,2,0,0,196.411,2
1,12.85,0,0.033271818,6,196.5768,9,1999,1,0,1,5715.2272,2
1,12.6,0,0.053971566,13,141.2154,5,1985,1,2,3,3119.9388,2
2,7.475,0,0.075713578,9,156.4656,6,2004,2,1,1,2471.4496,2
2,8.27,0,0.01889024,8,238.188,3,2009,1,2,2,3835.008,3
1,12.85,1,0.152364317,6,254.0382,9,1999,1,0,1,1261.691,3
1,8.365,1,0.039811272,6,191.3188,1,1987,0,2,1,2285.0256,2
1,8.985,0,0.183774965,6,101.77,7,2002,1,1,1,798.96,1
2,19.6,0,0.041283361,9,87.0514,6,2004,2,1,1,2125.2336,1
1,16.1,0,0.057422821,6,253.7356,0,1998,2,2,0,508.6712,3
2,20.2,0,0.011820087,9,151.634,8,1997,2,0,1,1990.742,2
1,10.3,1,0.024891881,0,170.9422,6,2004,2,1,1,3103.9596,2
1,10.8,0,0.138171603,4,191.4504,0,1998,2,2,0,575.2512,2
0,16.75,1,0.041599644,14,40.9822,0,1998,2,2,0,157.1288,0
1,12.6,1,0.0218126,10,194.711,4,1985,2,0,0,196.411,2
1,18.2,0,0.161740582,6,38.419,9,1999,1,0,1,805.618,0
1,9.395,1,0.100966837,0,86.8856,2,2007,1,1,1,2548.6824,1
1,12.6,0,0.027183141,6,99.7042,5,1985,1,2,3,3868.9638,1
1,12.6,1,0.115032648,6,58.0246,5,1985,1,2,3,2143.2102,0
0,12.6,0,0.099442329,4,233.1642,4,1985,2,0,0,697.0926,3
1,5.46,1,0.032308482,3,185.224,3,2009,1,2,2,2423.512,2
0,12.65,0,0.063246037,14,159.2578,2,2007,1,1,1,2406.867,2
1,16.5,1,0.079713576,6,101.3332,8,1997,2,0,1,1537.998,1
1,17.35,0,0.014679558,5,73.6038,1,1987,0,2,1,739.038,1
1,5.88,1,0.030247903,5,101.399,8,1997,2,0,1,2063.98,1
1,12.1,0,0.030297819,3,74.767,2,2007,1,1,1,1454.773,1
2,7.93,0,0.07113587,8,42.7086,8,1997,2,0,1,356.8688,0
0,8.43,0,0.017322454,14,196.8768,6,2004,2,1,1,3350.3056,2
1,12.6,0,0.039451625,13,39.548,5,1985,1,2,3,1358.232,0
0,12.6,0,0.114609875,14,197.0084,5,1985,1,2,3,3372.9428,2
1,12.6,1,0.117442838,13,257.7304,4,1985,2,0,0,774.9912,3
1,15.1,1,0.160852421,10,131.3942,0,1998,2,2,0,397.4826,1
1,17.75,0,0.03048292,4,257.2672,9,1999,1,0,1,3068.0064,3
1,12.85,0,0.033314389,13,171.6422,3,2009,1,2,2,3276.4018,2
1,10.5,1,0.044139551,0,143.9128,0,1998,2,2,0,143.8128,2
1,12.6,1,0.071106549,6,60.5536,5,1985,1,2,3,2143.876,0
1,12.35,0,0.099674817,6,112.2518,1,1987,0,2,1,1366.2216,1
1,7.84,1,0.153806271,3,51.335,7,2002,1,1,1,1198.44,0
1,6.76,1,0.028958563,6,78.396,1,1987,0,2,1,1757.712,1
0,9.895,0,0.168780385,14,236.8564,2,2007,1,1,1,4767.128,3
1,8.315,1,0.035627489,0,146.6444,9,1999,1,0,1,870.8664,2
1,17.5,0,0.052657753,13,103.699,3,2009,1,2,2,1031.99,1
1,11.6,1,0.009754896,13,223.0404,1,1987,0,2,1,2025.3636,3
2,7.285,0,0.031151633,9,173.2054,8,1997,2,0,1,4902.9512,2
2,20.6,0,0.118827682,9,75.0696,0,1998,2,2,0,149.1392,1
1,16.1,0,0.034501016,6,255.7356,2,2007,1,1,1,2543.356,3
2,11.0,0,0.038109194,8,40.948,2,2007,1,1,1,479.376,0
1,17.7,0,0.087791917,4,180.6292,6,2004,2,1,1,3101.2964,2
1,17.35,1,0.062839798,0,90.883,6,2004,2,1,1,1707.777,1
1,12.6,0,0.029595637,13,40.9822,5,1985,1,2,3,864.2084,0
1,18.2,0,0.090267996,6,194.711,3,2009,1,2,2,4910.275,2
1,7.825,1,0.150248468,5,155.2288,9,1999,1,0,1,1257.0304,2
1,19.35,1,0.082394321,0,48.5034,9,1999,1,0,1,243.017,0
1,8.895,0,0.026451028,5,210.3954,3,2009,1,2,2,5001.4896,3
2,7.475,0,0.01319424,9,217.4192,2,2007,1,1,1,4314.384,3
1,10.5,0,0.071257912,5,121.3098,8,1997,2,0,1,843.5686,1
1,12.3,0,0.036908933,13,115.9834,1,1987,0,2,1,2073.3012,1
1,6.035,0,0.141475625,13,155.0998,9,1999,1,0,1,1230.3984,2
1,20.75,0,0.007551665,13,107.1622,6,2004,2,1,1,1693.7952,1
2,13.85,0,0.031338558,11,41.048,8,1997,2,0,1,639.168,0
1,15.5,1,0.075904695,0,263.9568,7,2002,1,1,1,4745.8224,3
1,11.6,1,0.07760107,5,171.0106,2,2007,1,1,1,3079.9908,2
1,12.6,1,0.048426708,5,258.7278,5,1985,1,2,3,5466.8838,3
1,6.635,1,0.00636189,0,121.1098,2,2007,1,1,1,2651.2156,1
1,6.785,1,0.023021406,13,208.9928,7,2002,1,1,1,2103.928,3
0,16.2,0,0.019378432,14,156.4972,8,1997,2,0,1,1090.5804,2
1,5.94,0,0.035084073,3,176.4344,2,2007,1,1,1,2141.2128,2
1,13.35,0,0.038604817,13,236.3564,7,2002,1,1,1,2145.2076,3
1,6.3,0,0.21332355,3,208.527,0,1998,2,2,0,419.454,3
1,17.1,0,0.054514169,1,84.4566,2,2007,1,1,1,591.8962,1
1,8.355,0,0.187850233,3,146.5418,9,1999,1,0,1,2501.4106,2
1,18.25,0,0.054455125,13,142.0154,3,2009,1,2,2,850.8924,2
0,12.6,0,0.044660955,14,74.767,5,1985,1,2,3,2679.845,1
1,12.6,1,0.089120516,13,149.8708,5,1985,1,2,3,3611.2992,2
1,12.6,1,0.02524761,0,81.9934,5,1985,1,2,3,3439.5228,1
1,12.65,0,0.069707771,10,51.0324,3,2009,1,2,2,727.0536,0
0,12.6,0,0.036150153,4,219.5482,5,1985,1,2,3,5695.2532,3
1,16.5,0,0.074245348,3,208.2638,2,2007,1,1,1,4762.4674,3
1,20.85,1,0.062321222,0,87.2514,9,1999,1,0,1,265.6542,1
1,6.155,1,0.158441218,10,213.756,0,1998,2,2,0,852.224,3
2,7.565,0,0.054630544,8,57.393,6,2004,2,1,1,735.709,0
1,8.905,0,0.143419394,5,61.4878,7,2002,1,1,1,1151.1682,0
2,9.195,0,0.048059871,9,105.8622,8,1997,2,0,1,2223.1062,1
1,16.2,0,0.103894671,3,101.299,3,2009,1,2,2,1857.582,1
1,12.6,1,0.148737487,3,155.1314,4,1985,2,0,0,155.1314,2
1,12.3,1,0.058207114,13,59.1562,9,1999,1,0,1,1185.124,0
0,6.135,0,0.078957122,14,111.986,6,2004,2,1,1,1697.79,1
1,11.3,1,0.066729996,5,257.2962,8,1997,2,0,1,4920.9278,3
1,12.6,1,0.1107011,4,88.6856,4,1985,2,0,0,351.5424,1
2,17.85,0,0.018052019,8,96.6094,9,1999,1,0,1,856.8846,1
1,14.85,0,0.15643727,0,142.0812,0,1998,2,2,0,284.9624,2
2,16.5,0,0.035728302,8,95.212,7,2002,1,1,1,838.908,1
0,17.25,0,0.03717912,14,162.5526,6,2004,2,1,1,5920.2936,2
1,10.695,1,0.019123874,13,73.0038,0,1998,2,2,0,147.8076,1
1,12.6,0,0.177354373,0,46.6744,4,1985,2,0,0,135.8232,0
1,12.3,1,0.058116758,13,57.5562,8,1997,2,0,1,651.8182,0
2,6.235,0,0.118915034,9,264.791,7,2002,1,1,1,2103.928,3
1,12.15,1,0.131973625,6,187.9872,1,1987,0,2,1,2458.1336,2
1,8.155,1,0.033555399,5,74.7354,8,1997,2,0,1,1655.1788,1
1,8.895,1,0.088681966,13,121.973,3,2009,1,2,2,2956.152,1
1,7.97,0,0.021623214,12,107.6596,3,2009,1,2,2,1833.6132,1
0,16.2,0,0.033373748,14,74.0696,6,2004,2,1,1,894.8352,1
2,14.5,0,0.089917769,8,160.3604,9,1999,1,0,1,2852.2872,2
2,12.6,0,0.053148497,8,36.3874,4,1985,2,0,0,105.8622,0
1,15.7,0,0.122470805,3,131.7942,6,2004,2,1,1,1987.413,1
1,13.3,0,0.035607579,0,119.9124,0,1998,2,2,0,118.5124,1
1,6.865,0,0.056819936,13,212.6218,6,2004,2,1,1,2137.218,3
1,8.21,0,0.044925784,4,86.0198,8,1997,2,0,1,1569.9564,1
1,20.7,0,0.071699984,4,177.6028,0,1998,2,2,0,531.3084,2
1,11.6,1,0.077321087,5,169.3106,7,2002,1,1,1,2224.4378,2
1,12.6,0,0.150806666,5,149.0076,4,1985,2,0,0,295.6152,2
1,12.65,1,0.127283051,5,191.7846,0,1998,2,2,0,382.1692,2
1,12.6,1,0.138008431,4,54.8298,5,1985,1,2,3,1348.245,0
1,12.6,1,0.074035365,4,256.1356,9,1999,1,0,1,4578.0408,3
1,13.35,0,0.091723066,13,148.8708,2,2007,1,1,1,3761.77,2
0,4.61,0,0.122901056,7,174.4396,7,2002,1,1,1,2616.594,2
2,12.6,0,0.073077197,8,34.3216,4,1985,2,0,0,34.6216,0
1,14.0,1,0.175991929,5,140.7812,0,1998,2,2,0,142.4812,2
1,9.17,0,0.172365428,0,144.847,0,1998,2,2,0,572.588,2
1,16.5,1,0.094246644,0,98.9068,3,2009,1,2,2,1749.7224,1
1,16.7,0,0.10203648,3,180.9292,6,2004,2,1,1,2736.438,2
2,12.6,0,0.066969525,9,39.2796,5,1985,1,2,3,701.7532,0
1,6.98,0,0.041071581,3,82.5934,1,1987,0,2,1,1310.2944,1
2,12.15,0,0.028656248,9,149.3708,7,2002,1,1,1,1203.7664,2
1,19.25,1,0.034693175,3,140.1496,6,2004,2,1,1,1552.6456,2
0,12.6,0,0.071628097,7,251.904,5,1985,1,2,3,4301.068,3
1,9.3,0,0.028516696,0,194.6136,6,2004,2,1,1,3110.6176,2
2,11.0,0,0.054939029,8,101.4358,8,1997,2,0,1,1608.5728,1
1,6.67,1,0.090130537,13,131.4626,7,2002,1,1,1,1705.1138,1
1,6.48,0,0.033893487,13,147.0076,6,2004,2,1,1,3103.9596,2
1,14.1,0,0.113908117,0,53.3956,2,2007,1,1,1,982.7208,0
0,15.35,0,0.020326962,14,216.7508,8,1997,2,0,1,1736.4064,3
1,7.05,0,0.08509812,13,108.2912,9,1999,1,0,1,2293.0152,1
1,11.1,1,0.035997543,5,176.9712,1,1987,0,2,1,3691.1952,2
1,6.445,0,0.029686148,0,96.4436,6,2004,2,1,1,378.1744,1
1,7.5,0,0.032626952,5,235.9906,8,1997,2,0,1,6893.0274,3
0,17.25,0,0.035057688,4,91.612,6,2004,2,1,1,279.636,1
1,20.35,0,0.060699725,0,233.3616,8,1997,2,0,1,6093.4016,3
1,12.6,0,0.041063069,6,93.5778,4,1985,2,0,0,187.7556,1
0,4.59,0,0.070767174,14,111.986,6,2004,2,1,1,792.302,1
1,12.6,1,0.031598706,0,172.9764,7,2002,1,1,1,2233.0932,2
0,5.98,0,0.075495088,7,55.3614,1,1987,0,2,1,497.3526,0
1,7.47,1,0.15277077,5,214.4218,3,2009,1,2,2,4274.436,3
1,20.7,0,0.04307908,4,177.8028,2,2007,1,1,1,1239.7196,2
1,6.17,0,0.010652508,10,65.6826,7,2002,1,1,1,774.9912,0
1,19.5,1,0.030819397,3,86.054,3,2009,1,2,2,2336.958,1
0,15.75,0,0.165838224,4,36.6506,8,1997,2,0,1,607.2096,0
1,15.6,0,0.13575135,0,111.5544,0,1998,2,2,0,223.7088,1
1,8.395,0,0.039653081,13,99.5042,3,2009,1,2,2,1686.4714,1
1,8.06,0,0.021358889,2,232.3326,1,1987,0,2,1,2541.3586,3
2,16.75,0,0.032652796,8,190.8162,7,2002,1,1,1,2886.243,2
2,13.0,0,0.0420611,9,254.1014,2,2007,1,1,1,3315.0182,3
0,12.6,0,0.030645958,14,141.7154,5,1985,1,2,3,2694.4926,2
1,21.2,0,0.118297605,13,175.037,0,1998,2,2,0,529.311,2
1,20.2,1,0.096709408,10,175.8028,7,2002,1,1,1,3896.2616,2
2,8.02,0,0.019901356,9,157.5972,9,1999,1,0,1,3427.5384,2
1,18.25,0,0.07518071,13,126.2046,6,2004,2,1,1,1618.5598,1
1,7.05,0,0.1422157,13,108.7912,0,1998,2,2,0,109.1912,1
2,5.51,0,0.034543718,8,99.7726,7,2002,1,1,1,978.726,1
0,15.7,0,0.030751366,7,42.577,9,1999,1,0,1,952.094,0
0,9.6,0,0.096842096,14,166.1158,2,2007,1,1,1,501.3474,2
2,5.175,0,0.050808821,8,33.6874,0,1998,2,2,0,70.5748,0
1,15.6,0,0.063081713,13,125.7704,0,1998,2,2,0,250.3408,1
1,7.81,1,0.055451725,3,122.6046,3,2009,1,2,2,2365.5874,1
1,19.7,0,0.108665723,3,86.4198,0,1998,2,2,0,87.2198,1
1,15.85,0,0.043322254,15,39.6164,7,2002,1,1,1,1004.0264,0
1,12.6,0,0.057809959,10,156.2314,5,1985,1,2,3,2947.4966,2
1,7.3,0,0.086132373,5,148.8076,8,1997,2,0,1,3103.9596,2
1,6.15,0,0.046342889,0,97.3384,9,1999,1,0,1,886.8456,1
1,6.44,0,0.132590283,1,98.17,0,1998,2,2,0,199.74,1
1,12.6,0,0.030516069,6,227.801,4,1985,2,0,0,459.402,3
1,15.5,1,0.025473816,0,83.1934,3,2009,1,2,2,1146.5076,1
1,14.8,1,0.043856919,1,109.057,1,1987,0,2,1,2746.425,1
0,18.35,0,0.041904578,7,188.1872,2,2007,1,1,1,4159.9184,2
0,9.0,0,0.038917891,14,35.919,6,2004,2,1,1,1171.808,0
1,17.85,0,0.046707264,10,152.6682,9,1999,1,0,1,1829.6184,2
2,17.75,0,0.030501281,11,180.566,6,2004,2,1,1,3415.554,2
1,6.615,0,0.093574769,4,199.4426,7,2002,1,1,1,3361.6242,2
1,20.1,0,0.074565098,4,111.3228,1,1987,0,2,1,663.1368,1
1,9.195,1,0.064014173,5,83.3566,8,1997,2,0,1,1437.4622,1
2,20.2,0,0.011838464,9,155.134,9,1999,1,0,1,2603.278,2
1,12.6,1,0.086837543,5,106.2306,5,1985,1,2,3,2090.612,1
0,8.26,0,0.034457776,7,113.3834,9,1999,1,0,1,2073.3012,1
1,7.52,1,0.044091657,0,182.995,9,1999,1,0,1,3844.995,2
1,17.0,1,0.026546765,3,142.147,1,1987,0,2,1,2147.205,2
2,19.6,0,0.023951149,9,105.6964,8,1997,2,0,1,1577.946,1
1,5.095,1,0.129705008,13,141.8838,9,1999,1,0,1,1966.7732,2
1,17.0,1,0.026563851,3,141.247,6,2004,2,1,1,3292.381,2
2,15.35,0,0.015700603,11,141.147,9,1999,1,0,1,2719.793,2
1,6.985,1,0.137366883,10,184.9608,8,1997,2,0,1,3858.9768,2
1,6.3,0,0.127424932,3,208.127,6,2004,2,1,1,2306.997,3
1,14.85,0,0.09384335,0,142.3812,3,2009,1,2,2,1139.8496,2
1,12.35,1,0.038578501,6,109.557,7,2002,1,1,1,1757.712,1
1,12.3,0,0.111727876,0,33.9874,3,2009,1,2,2,564.5984,0
1,10.5,0,0.052637056,5,88.583,9,1999,1,0,1,808.947,1
0,15.35,0,0.096790497,14,197.2768,3,2009,1,2,2,3941.536,2
2,18.5,0,0.033997473,11,129.9284,9,1999,1,0,1,1845.5976,1
1,11.6,1,0.157149885,2,168.2474,7,2002,1,1,1,2863.6058,2
1,14.3,0,0.12780038,5,83.6224,7,2002,1,1,1,852.224,1
0,8.52,0,0.045291822,14,153.5682,0,1998,2,2,0,457.4046,2
1,18.2,0,0.161458973,6,37.819,6,2004,2,1,1,256.333,0
1,18.25,1,0.171093639,4,155.663,9,1999,1,0,1,2034.019,2
1,12.1,0,0.14825809,6,108.428,1,1987,0,2,1,1278.336,1
0,13.35,0,0.017821466,4,75.1012,7,2002,1,1,1,1366.2216,1
2,19.5,0,0.01581384,9,183.2608,2,2007,1,1,1,2940.1728,2
1,12.6,0,0.119959873,6,45.506,5,1985,1,2,3,885.514,0
1,14.35,1,0.091283986,5,232.6984,3,2009,1,2,2,2316.984,3
1,11.1,0,0.135416391,13,218.3482,7,2002,1,1,1,2847.6266,3
2,8.42,0,0.070510189,9,214.4192,1,1987,0,2,1,1725.7536,3
1,12.6,1,0.066765523,6,107.1964,4,1985,2,0,0,420.7856,1
1,15.5,1,0.07575107,0,262.8568,8,1997,2,0,1,5800.4496,3
